Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
PBZ1,PBZ1_3,['PBZ1_4'],"a causa de la pobreza, nos encontramos con (un) [el] desafío principal del siglo actual",un,"PBZ1_4 - un
>> Dunder Mifflin firmaron una petición de dimisión
>> Stanley Kubrick , uno de los trabajadores
>> esfuerzo para crear un entorno agradable de
>> que más de una vez había considerado
>> No obstante , una de las empleadas
>> fin de crear un buen entorno de
>> dijo que fue un valor fundamental ,

",el,"PBZ1_4 - el
>> El 7 de septiembre
>> El director la rechazó
>> , uno de los trabajadores de Dunder
>> , una de las empleadas de la
>> de imaginar , el director de Dunder
>> él como para la empresa , asegurar
>> respeto hacia todas las razas , sin
>> su argumentación con el hecho de que
>> modos , todos los hombres son iguales
>> todos jugamos en el mismo equipo ,
>> Aunque algunos de los funcionarios de Dunder
>> Debido a la falta de consenso
>> como consecuencia , los empleados no consiguieron

"
PBZ1,PBZ1_3,['PBZ1_4'],la lucha (con) [contra] la pobreza,con,"PBZ1_4 - con
>> estaba de acuerdo con él , argumentando
>> de ellos , con el fin de
>> Sostenía su argumentación con el hecho de

",contra,
PBZ1,PBZ1_3,['PBZ1_4'],en continentes tales como (Africa) [África],Africa,,África,
PBZ1,PBZ1_3,['PBZ1_4'],muestran la necesidad de abrir un espacio (por) [para] un debate sobre la globalización,por,"PBZ1_4 - por
>> Mifflin , acusado por racismo
>> "" Por esta razón siempre
>> Luther King , por lo cual ,
>> para seguir ejerciendo por más tiempo el

",para,"PBZ1_4 - para
>> petición de dimisión para su director ,
>> hizo ningún esfuerzo para crear un entorno
>> abandonar su empleo para cuidar su salud
>> fundamental , tanto para él como para
>> la persona adecuada para seguir ejerciendo por

"
PBZ1,PBZ1_3,['PBZ1_4'],"y su ""influencia"" en la (sociédad) [sociedad]",sociédad,,sociedad,
PBZ1,PBZ1_3,['PBZ1_4'],"al final del discurso, la (portavoz) [conferenciante] comparte su propia opinión sobre este fenómeno",portavoz,,conferenciante,
PBZ1,PBZ1_3,['PBZ1_4'],"para ella deberíamos mejorarla políticamente, (entre otros) [por ejemplo]",entre otros,,por ejemplo,
PBZ1,PBZ1_3,['PBZ1_4'],ya que depende de la manera (de) [en] que lo manejamos,de,"PBZ1_4 - de
>> Scott , director de Dunder Mifflin ,
>> El 7 de septiembre de 2003
>> y la actitud de el director .
>> Ya estamos hartos de este tratamiento .
>> Kubrick , uno de los trabajadores de
>> un entorno agradable de trabajo .
>> confesó que más de una vez había
>> obstante , una de las empleadas de
>> Como era de imaginar , el
>> asegurar la igualdad de el equipo .
>> , respondió , de forma sarcástica .
>> con el hecho de que Stanley tenía
>> "" De todos modos ,
>> Aunque algunos de los funcionarios de
>> a la falta de consenso entre ellos
>> cabo la petición de dimisión de el

",en,"PBZ1_4 - en
>> que todos jugamos en el mismo equipo
>> falta de credibilidad en las acusaciones .

"
PBZ1,PBZ1_3,['PBZ1_4'],si tomáramos por (el) objetivo principal el bienestar de toda la humanidad,el,"PBZ1_4 - el
>> El 7 de septiembre
>> El director la rechazó
>> , uno de los trabajadores de Dunder
>> , una de las empleadas de la
>> de imaginar , el director de Dunder
>> él como para la empresa , asegurar
>> respeto hacia todas las razas , sin
>> su argumentación con el hecho de que
>> modos , todos los hombres son iguales
>> todos jugamos en el mismo equipo ,
>> Aunque algunos de los funcionarios de Dunder
>> Debido a la falta de consenso
>> como consecuencia , los empleados no consiguieron

",,
PBZ1,PBZ1_3,['PBZ1_4'],en vez de concentrarnos en el beneficio de (los) [unos] pocos,los,"PBZ1_4 - los
>> El 7 de septiembre
>> El director la rechazó
>> , uno de los trabajadores de Dunder
>> , una de las empleadas de la
>> de imaginar , el director de Dunder
>> él como para la empresa , asegurar
>> respeto hacia todas las razas , sin
>> su argumentación con el hecho de que
>> modos , todos los hombres son iguales
>> todos jugamos en el mismo equipo ,
>> Aunque algunos de los funcionarios de Dunder
>> Debido a la falta de consenso
>> como consecuencia , los empleados no consiguieron

",unos,"PBZ1_4 - unos
>> Dunder Mifflin firmaron una petición de dimisión
>> Stanley Kubrick , uno de los trabajadores
>> esfuerzo para crear un entorno agradable de
>> que más de una vez había considerado
>> No obstante , una de las empleadas
>> fin de crear un buen entorno de
>> dijo que fue un valor fundamental ,

"
PBZ1,PBZ1_4,,los empleados no consiguieron (llevar a cabo) [hacer efectiva] la petición de dimisión del director,llevar a cabo,,hacer efectiva,
PBZ1,PBZ1_4,,debido a la actitud racista que este empleaba (a) [con] sus trabajadores,a,,con,
PBZ1,PBZ1_4,,"encima, (que) todos jugamos en el mismo equipo, tenemos los mismos objetivos…",que,,,
PBZ1,PBZ1_4,,tenían la esperanza de que lograrían convencer a la opinión pública [de] que Michael Scott,,,de,
PBZ1,PBZ1_4,,(debido a) la falta de consenso entre ellos ocasionó falta de credibilidad en la acusaciones,debido a,,,
