Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
JTM1,JTM1_3,['JTM1_4'],es necesario dar (suficiente) [suficientes] oportunidades,suficiente,,suficientes,
JTM1,JTM1_3,['JTM1_4'],"en conclusión, la (globalizacion) [globalización] de hoy se debe regular",globalizacion,,globalización,
JTM1,JTM1_3,['JTM1_4'],la globalización de hoy se debe (invertir) [regular],invertir,,regular,
JTM1,JTM1_3,['JTM1_4'],con (ayudo) [ayuda] de la educación,ayudo,,ayuda,
JTM1,JTM1_4,,el experto (de) [en] animales,de,,en,
JTM1,JTM1_4,,¿ya no podemos vivir sin hacernos (daños) [daño]?,daños,,daño,
JTM1,JTM1_4,,requerían tres meses (para la) [de] recuperación,para la,,de,
JTM1,JTM1_4,,desde que [se] inició este año 2022,,,se,
JTM1,JTM1_4,,con el envejecimiento de la poblacióm (en) [del] campo,en,,del,
JTM1,JTM1_4,,"sin embargo, sufrió (las) lesiones que requerían tres meses",las,,,
JTM1,JTM1_4,,y ahora está desapareciendo la (zona) [distancia] entre asentamientos humanos y animales,zona,,distancia,
JTM1,JTM1_4,,escuchado (su grita) [sus gritos],su grita,,sus gritos,
JTM1,JTM1_4,,"rápidamente fue llevado al hospital, (y) [donde] recibió el tratamiento que necesitaba",y,,donde,
JTM1,JTM1_4,,ya han ocurrido más de (los) 400 accidentes con osos en todo el país,los,,,
JTM1,JTM1_4,,un hombre resultó herido en un ataque de (un) oso,un,,,
JTM1,JTM1_4,,cada año el número de (animal salvaje que entra) [animales salvajes que entran],animal salvaje que entra,,animales salvajes que entran,
JTM1,JTM1_4,,en (el área) [áreas] de residencia humana,el área,,áreas,
JTM1,JTM1_4,,un hombre (que tiene) [de] 65 años fue atacado por un oso,que tiene,,de,
JTM1,JTM1_4,,el experto en (animal) [animales],animal,,animales,
JTM1,JTM1_4,,estuviera buscando algo para comer (y) [cuando] llegó a la zona humana,y,,cuando,
JTM1,JTM1_4,,después de unos veinte minutos vagando [por ahí],,,por ahí,
JTM1,JTM1_4,,atacó a la persona y le mordió (a) los brazos y las piernas,a,,,
JTM1,JTM1_4,,atacó a la persona y [le] mordió los brazos y las piernas (de él),de él,,le,
JTM1,JTM1_4,,los otros que (había) [habían] escuchado sus gritos,había,,habían,
JTM1,JTM1_4,,escuchado (a) sus gritos,a,,,
JTM1,JTM1_4,,"rápidamente fue llevado al hospital, donde recibió [el] tratamiento [que necesitaba]",,,"el, que necesitaba",
JTM1,JTM1_4,,pero fue [la] primera vez que alguien fue atacado,,,la,
JTM1,JTM1_4,,pero fue la primera vez (de) que alguien fue atacado,de,,,
JTM1,JTM1_4,,[a] los osos (se faltan) [les falta] la comida antes de la hibernación,se faltan,,"a, les falta",
JTM1,JTM1_4,,a (cause) [causa] de eventos climáticos extremos,cause,,causa,
JTM1,JTM1_4,,(el) [nuestro] lugar de residencia (de nosotros),"el, de nosotros",,nuestro,
JTM1,JTM1_4,,y (la) [el] de los osos están acercándose,la,,el,
