participant_ID;text_ID;error;error_type;fb_type
IDO1;IDO1_1;quizás han cometido un error estúpido que los ha (traído) [llevado] allí;sust.;D.M.
IDO1;IDO1_1;a personas que son realmente un peligro (por) [para] la sociedad;reg.;D.N.M
IDO1;IDO1_1;causar que ellos se conviertan en (reales) [verdaderos] asesinos;sust.;D.N.M
IDO1;IDO1_1;muchas veces, si (esta) [una] persona está en la cárcel;det.;D.M.
IDO1;IDO1_1;es normal (tener) [sentir] pena por los prisioneros;sust.;D.N.M
IDO1;IDO1_1;pero hay también que pensar en las (victimas) [víctimas] de estos tristes episodios;ort.;D.N.M
IDO1;IDO1_1;a veces, una (victima) [víctima] se sentirá más segura sabiendo que la persona que ha traído;ort.;D.N.M
IDO1;IDO1_1;que ha traído tanta tristeza y dolor (en) [a] su vida;reg.;D.N.M
IDO1;IDO1_1;y no puede (dañar a esa persona o a otras) [dañarlos a ella o a otros];exce.;R
IDO1;IDO1_1;"a los que muchas veces se (llaman) [llama] ""balas perdidas""";núm.;D.N.M
IDO1;IDO1_2;Laura decidió volver a su piso a (un horario) [una hora] irrazonable;sust.;D.N.M
IDO1;IDO1_2;duerme (a) [en] nuestra casa hoy;reg.;D.N.M
IDO1;IDO1_2;duerme en nuestra casa hoy y vuelve mañana a (tu casa) [la tuya];sust.;D.N.M
IDO1;IDO1_2;pero ella, [como la] chica obstinada que era, insistió;elip.;D.N.M
IDO1;IDO1_2;y se fue (en) [por] la calle oscura;reg.;D.N.M
IDO1;IDO1_2;la calle oscura que la (traería) [llevaría] al parque cerca de su casa;sust.;D.M.
IDO1;IDO1_2;su móvil (estaba) [había] muerto;sust.;D.N.M
IDO1;IDO1_2;como siempre (hacia) [hacía] cuando caminaba sola;sust.;D.N.M
IDO1;IDO1_2;porque podía oír los ruidos y sonidos (de sus entornos) [a su alrededor];sust.;R
IDO1;IDO1_2;a veces se oían ruidos provenientes (da) [de] los arbustos movidos por el viento;sust.;D.N.M
IDO1;IDO1_2;provenían de la calle [de] al lado del parque, separada por un recinto;reg.;D.N.M
IDO1;IDO1_2;donde algún coche de (transito) [tránsito];ort.;D.N.M
IDO1;IDO1_2;donde algún coche de (tránsito) [paso] a veces creaba sombras;sust.;D.N.M
IDO1;IDO1_2;sombras inquietantes animadas por los (arboles) [árboles];ort.;D.N.M
IDO1;IDO1_2;sombras inquietantes animadas por los árboles y sus (ramos) [ramas];sust.;D.N.M
IDO1;IDO1_2;lo ideal habría sido utilizar su móvil para (crear) [tener] luz;sust.;D.N.M
IDO1;IDO1_2;(estas) [la] ceguera y [la] sordera aumentaban el terror que Laura estaba sintiendo;det.;R
IDO1;IDO1_2;porque su mente pasaba revista a (todos) los escenarios más tremendos y horrorosos;exce.;I.M.
IDO1;IDO1_2;quizás un hombre podía (llegar) [salir] de las tinieblas para raptarla;sust.;D.N.M
IDO1;IDO1_2;un animal (selvático) [salvaje] habría podido agredirla;sust.;
IDO1;IDO1_2;de una situación (en la que ella control no tenía) [que se le escapaba de las manos];sust.;R
IDO1;IDO1_2;si oía un ruido sospechoso, se ponía [a caminar] por el lado del recinto;elip.;D.N.M
IDO1;IDO1_2;si algún coche llegaba por el lado [de] fuera del parque;reg.;D.N.M
IDO1;IDO1_2;pero su (presunción) [suposición] dio tiempo al asesino;sust.;
IDO1;IDO1_3;hasta el punto (donde) [en que] Harleen imploró a los doctores por tres meses;sint.;D.N.M
IDO1;IDO1_3;(para que pudiera) [que le permitieran] analizar al enfermo;sust.;R
IDO1;IDO1_3;que le permitieran analizar al enfermo (privadamente) [en privado];sint.;D.M.
IDO1;IDO1_3;él la sedujo en sus sesiones de psiquiatría (obteniendo su simpatía) [inspirando su compasión];sust.;I.M.
IDO1;IDO1_3;la relación de la psiquiatra novicia con el paciente (era caracterizada) [se caracterizaba];sust.;D.N.M
IDO1;IDO1_3;por ser extremamente (toxica) [tóxica];ort.;D.N.M
IDO1;IDO1_3;si [bien] algunas veces la pareja tenía momentos dulces e íntimos;sust.;
IDO1;IDO1_3;si algunas veces la pareja tenía momentos dulces (y) [e] íntimos;ort.;D.N.M
IDO1;IDO1_3;ella sobrevivió, y con una intensa sed de venganza, quiso eliminar a (lo que) [quien] previamente;pron.;D.N.M
IDO1;IDO1_3;con (el) [la] ayuda de un enemigo de Joker;gen.;D.N.M
IDO1;IDO1_3;pero mientras estaba (al) [a] punto de empujarlo de un rascacielos;det.;D.N.M
IDO1;IDO1_3;y ella, que estaba aún [perdidamente] enamorada (perdidamente) del hombre;ord.;D.N.M
IDO1;IDO1_3;de nuevo enamorados (uno de la otra), continuaron cometiendo crímenes;exce.;R
IDO1;IDO1_3;Joker la había casi (matada) [matado] por celos;gen.;D.N.M
IDO1;IDO1_3;la motivación de vengarse por los abusos que había sufrido (por) [de] la mano del hombre;reg.;D.N.M
IDO1;IDO1_3;la motivación de vengarse por los abusos que había sufrido de [la] mano del hombre;det.;D.N.M
IDO1;IDO1_3;y [en] otros querían poner fin a la vida del otro;reg.;D.N.M
IDO1;IDO1_3;y en otros (donde) querían poner fin a la vida del otro;exce.;D.N.M
IDO1;IDO1_3;Harleen decidió vivir sola, intentando (conducir) [llevar] una vida lo más normal posible;sust.;D.N.M
IDO1;IDO1_3;la mala influencia del hombre que la había puesto frente a (mucho) [tanto] sufrimiento;sust.;D.N.M
IDO1;IDO1_3;la mala influencia del hombre que la había puesto frente [a] tanto sufrimiento;reg.;D.N.M
IDO1;IDO1_3;se hizo (terapista) [terapeuta], con la esperanza de poder comenzar una nueva vida;sust.;D.M.
IDO1;IDO1_3;se hizo terapeuta, (en) [con] la esperanza de poder comenzar una nueva vida;reg.;D.N.M
IDO1;IDO1_4;mientras (tu) [tú] dedicas cada segundo de tu vida;sust.;
IDO1;IDO1_4;dedicas cada segundo de tu vida (pensando) [a pensar] en él;reg.;
IDO1;IDO1_4;y, probablemente, ni [siquiera] sabe que existes;elip.;
IDO1;IDO1_4;para hacerte notar (de) [por] tu príncipe azul;reg.;
IDO1;IDO1_4;a los chicos (le) [les] importa un coño que seas profunda, intelectual y culta;núm.;
IDO1;IDO1_4;tus uñas (sean) afiladas como si fueran cuchillos rosas;exce.;
IDO1;IDO1_4;y (que) tus pestañas postizas (sean) tan largas que puedan producir una ráfaga de viento;exce.;
IDO1;IDO1_4;ponte tanto perfume (para) que tu cerebro se fría por el intenso aroma;reg.;
IDO1;IDO1_4;y no te olvides [de] mostrar toda la carne que posees;reg.;
IDO1;IDO1_4;y (aquí) [entonces] tendrás que esforzarte particularmente;sust.;
IDO1;IDO1_4;él solo quiere un (publico) [público] para manifestar su narcisismo;ort.;
IDO1;IDO1_4;y no una persona con la cual tener una (real) [verdadera] conversación;sust.;
IDO1;IDO1_4;ver esta nueva serie que tanto (le) [me] encanta;pron.;
IDO1;IDO1_4;pero a ti (que) [qué] te importa;sust.;
IDO1;IDO1_4;pero a ti qué te (interesa) [importa];sust.;
IDO1;IDO1_4;y, no te olvides, ¡(sí) [sé] tú misma!;sust.;
IDO1;IDO1_4;y, no te olvides, ¡sé (tu) [tú] misma!;sust.;
IHG1;IHG1_1;para crear un mundo más seguro en [el] que vivir;det.;D.N.M
IHG1;IHG1_1;para crear un mundo más seguro en el que (podamos) vivir;exce.;D.M.
IHG1;IHG1_1;utilizar la prisión para fomentar la reinserción de (esa gente) [esas personas];sust.;D.M.
IHG1;IHG1_1;a pesar de que el propósito principal de la cárcel es (para) reducir el índice de criminalidad;reg.;D.N.M
IHG1;IHG1_1;podrían (estar) [verse] involucrados en una trama criminal más grave;sust.;D.N.M
IHG1;IHG1_1;podrían verse involucrados en (un sistema) [una trama] criminal más grave;sust.;D.N.M
IHG1;IHG1_1;podrían verse involucrados en una trama [criminal] más grave (de crimen);ana.;D.M.
IHG1;IHG1_1;se podría (discutir) [argumentar] que este entorno;sust.;D.N.M
IHG1;IHG1_1;este entorno tiene que ser (preocupante) [agobiante];sust.;R
IHG1;IHG1_1;es más probable que (desensibilice) [insensibilice] a los prisioneros;creac.;D.N.M
IHG1;IHG1_1;para (los requisitos) [las necesidades] de cada preso;sust.;D.N.M
IHG1;IHG1_1;en vez de volver a (sumirse) [incurrir] en la delincuencia;sust.;D.N.M
IHG1;IHG1_1;(eso) [esto] lo podemos ver a través del ejemplo de Noruega;det.;D.N.M
IHG1;IHG1_1;un enfoque más relajado (y) [e] individual;ort.;D.N.M
IHG1;IHG1_1;ha (disminuido desde) [pasado de ser de] entre el 60% y el 70% (hasta) [a estar] entre el 20% y el 25%;sust.;R
IHG1;IHG1_1;puede dejar familias sin (unos) ingresos;det.;D.N.M
IHG1;IHG1_1;en vez de marcar casillas (para) [que] mostrar al mundo moderno como evidencia de progreso;sust.;D.N.M
IHG1;IHG1_2;no obstante, (para) algunos afortunados ayer en el Reino Unido, pudieron ver el espectáculo;reg.;D.M.
IHG1;IHG1_2;esa interacción (se) crea energía, y una parte de ella se emite en forma de luz;pron.;D.N.M
IHG1;IHG1_2;no solo fue un símbolo personal de los tiempos positivos (para) que le esperan a su sobrino;reg.;D.N.M
IHG1;IHG1_2;¿por qué es tan (rara) [raro] verla en esta parte del mundo?;gen.;D.M.
IHG1;IHG1_2;al final, el lugar donde (lo) [la] vi anoche estaba;gen.;D.M.
IHG1;IHG1_2;estaba a (sólo) [solo] 30 minutos de mi casa;ort.;D.M.
IHG1;IHG1_2;tratar de planear (para) ver la aurora boreal es como tratar de encontrar una aguja en un pajar;reg.;D.N.M
IHG1;IHG1_3;es un concepto que tiene más de cinco millones de (maneras para definirlo) [definiciones];ana.;R
IHG1;IHG1_3;y hasta (que) [qué] punto se puede decir que es un proceso positivo o negativo;sust.;D.N.M
IHG1;IHG1_3;debido al hecho [de] que según el Banco Mundial hay 1200 millones de personas;reg.;D.N.M
IHG1;IHG1_3;con ingresos de menos de ($1) [1$] al día;ort.;I.L.
IHG1;IHG1_3;con ingresos de menos de 1$ al (dia) [día];ort.;D.N.M
IHG1;IHG1_3;se puede discutir que no es [este] el caso en todos los países;det.;D.N.M
IHG1;IHG1_3;se puede discutir que no es este el caso en todos los (paises) [países];ort.;D.N.M
IHG1;IHG1_3;una brecha económica exagerada entre los (paises) [países];ort.;D.N.M
IHG1;IHG1_3;debido (al mezclar) [a la mezcla] de mercados;sust.;D.N.M
IHG1;IHG1_3;también se (lo) [la] puede ver como una oportunidad;gen.;I.L.
IHG1;IHG1_3;sobre todo, a nivel mundial (economico) [económico];ort.;D.N.M
IHG1;IHG1_3;la globalización ha actuado como un impulso para separar las (economias) [economías];ort.;D.N.M
IHG1;IHG1_3;separar las economías más desarrolladas de las que [lo] son menos;pron.;D.N.M
IHG1;IHG1_3;puede dar visibilidad a culturas diferentes en todas [las] partes del mundo;det.;D.N.M
IHG1;IHG1_4;un nuevo sospechoso, Nicandro, (quién) [quien] también estaba allí;sust.;
IHG1;IHG1_4;para los que se incorporan ahora a esta noticia, (desde) hace 18 años, una chica;reg.;
IHG1;IHG1_4;murió al caer (de) [con] su paracaídas, que había sido manipulado;reg.;
IHG1;IHG1_4;estábamos en la casa del lago de mis padres (para) [por] las vacaciones de verano;reg.;
IHG1;IHG1_4;nada de esto habría pasado si no hubiéramos salido (en) [con] el barco;reg.;
IHL1;IHL1_1;es cierto que, para la (mitad) [fracción] de la población que puede sobrevivir;sust.;I.M.
IHL1;IHL1_1;la idea amenazadora de ir a la cárcel se vuelve (redundante) [irrelevante];sust.;I.M.
IHL1;IHL1_1;no (sólo) [solo] eso, sino que;ort.;D.N.M
IHL1;IHL1_1;con su gran cantidad de (administración) [procedimientos burocráticos y administrativos];sint.;
IHL1;IHL1_1;es verdad que abordar la (causa) raíz de un problema ayudará no solo a entenderlo;exce.;D.N.M
IHL1;IHL1_1;no solo a entenderlo sino a resolverlo, (no obstante) [mientras que] limitarse a abordar lo que se ve;sust.;D.N.M
IHL1;IHL1_1;(fundamentalmente) encerrar a la gente no es tan claro ni eficaz como pueda parecer;exce.;D.N.M
IHL1;IHL1_2;lo que significa [que es] un día para mí;elip.;
IHL1;IHL1_2;lo que significa que es un día para (mi) [mí];sust.;D.N.M
IHL1;IHL1_2;no hay nada mejor que pueda imaginar (en) hacer hoy;reg.;D.N.M
IHL1;IHL1_2;la (perezosa) gente [perezosa] aún duerme;ord.;D.M.
IHL1;IHL1_2;esta es la [infrecuente] oportunidad (infrecuente) que tengo para aclarar;ord.;D.M.
IHL1;IHL1_2;sería mentira (que) [si] dijera que la sencillez no juega un papel importante y continuo;sust.;D.N.M
IHL1;IHL1_2;en mi vida hoy en día: (sino que) funciona como un pilar de mi existencia;exce.;D.N.M
IHL1;IHL1_2;se desmoronaría como si hubiera [sido] tragado por un agujero negro;elip.;D.N.M
IHL1;IHL1_2;no me parece una idea inteligente (que complique) [complicar] excesivamente las cosas;ana.;D.N.M
IHL1;IHL1_2;"(para) [como] referencia, Mam Tor significa ""la colina maternal""";sust.;D.N.M
IHL1;IHL1_2;el (azul) cielo [azul] me caliente lo suficiente como para que me sienta contenta;ord.;D.M.
IHL1;IHL1_2;a pesar del fuerte viento que intenta (empujarme) [impedirme] avanzar;sust.;D.N.M
IHL1;IHL1_2;el cielo juega con el sol durante (finos) [espléndidos] días como hoy;sust.;I.M.
IHL1;IHL1_2;detrás de las nubes (alcochadas) [acolchadas];creac.;I.M.
IHL1;IHL1_2;no obstante, siempre triunfa (el) [la] esfera de fuego;gen.;D.N.M
IHL1;IHL1_2;este clima apacible me (queda) [sienta] muy bien;sust.;D.N.M
IHL1;IHL1_2;hasta que se alcanza (al) [el] horizonte donde el verde se encuentra con el azul;reg.;D.N.M
IHL1;IHL1_2;(mostrando) [mostrándose] la belleza el uno al otro en su contraste;pron.;D.N.M
IHL1;IHL1_2;un camino de piedrita me lleva a escalar para [disfrutar de] las vistas en toda su amplitud;elip.;D.N.M
IHL1;IHL1_2;un camino de piedrita me lleva a escalar para disfrutar de las vistas en (expansión) [toda su amplitud];sint.;R
IHL1;IHL1_2;el (puro) aire [puro] me llena los pulmones;ord.;D.M.
IHL1;IHL1_2;el aire puro [me] llena los pulmones;pron.;D.N.M
IHL1;IHL1_2;el aire puro me llena los pulmones, que [se] expanden como si se estuvieran volviendo a llenar;pron.;D.N.M
IHL1;IHL1_2;con cada respiro [me] viene una sensación de tranquilidad incomparable;pron.;D.N.M
IHL1;IHL1_2;[puesto] que a mi alma le vale la pena subir;elip.;D.N.M
IHL1;IHL1_2;puesto que [a] mi alma le vale la pena subir;reg.;D.N.M
IHL1;IHL1_2;puesto que a mi alma [le] vale la pena subir;pron.;D.N.M
IHL1;IHL1_2;puesto que a mi alma le vale la pena (de) subir;reg.;D.N.M
IHL1;IHL1_2;sin mencionar las vistas panorámicas que abruman (a) los ojos;reg.;D.N.M
IHL1;IHL1_3;indudablemente, la globalización sigue a la cabeza (como un tema polémico) [de la polémica];reg.;R
IHL1;IHL1_3;es un concepto centrado en el crecimiento financiero y el (desarollo) [desarrollo] industrial;ort.;D.N.M
IHL1;IHL1_3;no es sorprendente que haya tantas entidades que no se (las beneficia) [benefician];pron.;D.N.M
IHL1;IHL1_3;no es sorprendente que haya tantas entidades que no se benefician [de este proceso];elip.;R
IHL1;IHL1_3;la conferenciante (se moja) [toma partido] al decir que necesitamos;sust.;I.M.
IHL1;IHL1_3;manejar (esos) [estos] desafíos a medida que aprovechamos;det.;D.N.M
IHL1;IHL1_3;algunas de las oportunidades que nos trae [la globalización] de forma responsable;esp.;I.M.
IHL1;IHL1_3;la globalización ha (visto) [propiciado] un aumento en puestos de trabajo;sust.;D.N.M
IHL1;IHL1_3;puestos de trabajo, inversión de riqueza (y) [e] integración de servicios;ort.;D.N.M
IHL1;IHL1_3;(la) [lo] cual significa que subsisten con alrededor de 1$ al día;gen.;D.N.M
IHL1;IHL1_3;lo cual significa [que] subsisten con alrededor de 1$ al día;elip.;D.N.M
IHL1;IHL1_3;lo cual significa que (les aprovecha de) [subsisten con] alrededor de 1$ al día;sust.;R
IHL1;IHL1_3;lo cual significa que subsisten con alrededor de ($1) [1$] al día;ort.;D.N.M
IHL1;IHL1_3;lo cual significa que subsisten con alrededor de 1$ (cada) [al] día;sust.;
IHL1;IHL1_3;es un acontecimiento perjudicial que sigue dañando a [muchas] comunidades;elip.;D.N.M
IHL1;IHL1_3;el grandísimo crecimiento que (las) [les] espera;pron.;D.N.M
IHL1;IHL1_3;les espera [a causa de los] países desarrollados;elip.;R
IHL1;IHL1_3;(a continuación) [a pesar de esto], alguna gente afirmaría;sust.;I.L.
IHL1;IHL1_3;por el contrario, alguna gente (contaría) [afirmaría] que la globalización;sust.;D.N.M
IHL1;IHL1_3;tiene un impacto positivo (por) [en] el mundo;reg.;D.N.M
IHL1;IHL1_3;y que su existencia ha mejorado la división (de) [del] trabajo;det.;D.N.M
IHL1;IHL1_3;el (cápital) [capital] medio de cada país;ort.;D.N.M
IHL1;IHL1_3;estoy totalmente de acuerdo con la (conferante) [conferenciante];creac.;D.N.M
IHL1;IHL1_3;necesitamos aprovechar al máximo (de) las oportunidades que nos trae;reg.;D.N.M
IHL1;IHL1_3;(sino que tengamos) [pero teniendo] cuidado con los que tienen el poder;sust.;D.M.
IHL1;IHL1_4;tras ver un (OVNI) [ovni];ort.;
IHL1;IHL1_4;durante lo sucedido tenía prisa (para) [por] llevar a sus hijos a la escuela;reg.;
IHL1;IHL1_4;y jamás hubiera creído que (ocurriera) [sería posible];sust.;
IHL1;IHL1_4;no obstante, (mientras que) el señor Márquez no era el único en Barcelona;exce.;
IHL1;IHL1_4;[sino que] hubo también mucha otra gente;elip.;
IHL1;IHL1_4;hubo también mucha otra gente que (se quedaron asombrados) [se quedó asombrada];núm.;
IHL1;IHL1_4;(al) ver el ovni me extasió porque llevo años;exce.;
IHL1;IHL1_4;ver el (OVNI) [ovni] me extasión porque llevo años;ort.;
IHL1;IHL1_4;es esencial que se exploren nuevos conceptos, por muy extraños que (aparezcan) [parezcan];sust.;
IHL1;IHL1_4;para que se (pueda) [puedan] evaluar estas nuevas ideas;núm.;
IHL2;IHL2_1;(a través del) [en todo el] mundo, el resultado de cometer un delito;reg.;D.N.M
IHL2;IHL2_1;es el objetivo y las consecuencias de este castigo [lo] que cambia por país;det.;D.N.M
IHL2;IHL2_1;(en adición a) [a diferencia de] países como Noruega, Finlandia y Japón;sust.;D.M.
IHL2;IHL2_1;para que tanto los derechos (del público) [de la población] como los de los presos sean protegidos;sust.;D.N.M
IHL2;IHL2_1;merece la pena considerar dos países con (sectores) [sistemas] penitenciarios que parecen;sust.;D.N.M
IHL2;IHL2_1;si un preso no es violento, no hay que (separarlos) [separarlo] del resto de la sociedad;núm.;D.M.
IHL2;IHL2_1;la única solución para (ayudarlo) [ayudarlos] a escapar de una vida de crimen es reformar;núm.;D.N.M
IHL2;IHL2_1;716 personas (para) [de] cada 100.000;reg.;D.N.M
IHL2;IHL2_1;716 personas de cada (100,000) [100.000];ort.;D.M.
IHL2;IHL2_1;lo que se puede inferir de (este) [esto] es que su sistema no es efectivo;det.;D.N.M
IHL2;IHL2_1;ni como método (de) [para] evitar que las personas vuelvan a cometer delitos;reg.;D.N.M
IHL2;IHL2_1;con una tasa de afroamericanos en la cárcel casi cinco veces [superior a] la de los americanos blancos;elip.;D.N.M
IHL2;IHL2_1;proveer a los presos (con) [de] las cualificaciones necesarias para construir una vida fuera de la cárcel;reg.;D.N.M
IHL2;IHL2_1;no (sólo) [solo] rebaja la tasa de reincidencia;ort.;D.N.M
IHL2;IHL2_1;la oportunidad [de] fomentar habilidades y seguir aprendiendo;reg.;D.N.M
IHL2;IHL2_1;ayudaría a los presos a establecer una vida en (la) sociedad;det.;D.N.M
IHL2;IHL2_1;con menos afroamericanos en la cárcel y más (que han sido) rehabilitados;exce.;R
IHL2;IHL2_2;el terremoto en Turquía: ¿cómo podemos aprender de (esto) [él]?;pron.;D.M.
IHL2;IHL2_2;un terremoto sacudió la región (del) sur y central de Turquía;exce.;D.N.M
IHL2;IHL2_2;las vidas de unas 42.000 personas en el último recuento y la tasa va (aumentando) [en aumento];sint.;D.M.
IHL2;IHL2_2;y (se consideran) [son consideradas] unas de las más activas del mundo;sust.;D.M.
IHL2;IHL2_2;[solamente] la falla del norte (solamente) [ya] es responsable de por lo menos 13 temblores;elip.;R
IHL2;IHL2_2;no obstante, se (acrédita) [acredita];ort.;I.L.
IHL2;IHL2_2;no obstante, se (acredita) [atribuye] este incidente catastrófico a su hermana;sust.;I.M.
IHL2;IHL2_2;a su hermana (al) [del] este;reg.;D.N.M
IHL2;IHL2_2;Turquía es una región sísmica que, (por) [en] el último siglo, ha sufrido una sacudida;reg.;D.N.M
IHL2;IHL2_2;ha sufrido una sacudida (cada) [por] década;reg.;
IHL2;IHL2_2;[parece necesario] (plantea) [plantearse] la pregunta;elip.;R
IHL2;IHL2_2;por qué no [se] han implementado medidas aptas para limitar el daño;pron.;D.N.M
IHL2;IHL2_2;por qué no se han implementado (aptas) medidas [aptas] para limitar el daño;ord.;D.N.M
IHL2;IHL2_2;limitar el daño que seguro que van a (sembrar) [infligir];sust.;D.M.
IHL2;IHL2_2;el problema subyacente aquí que hay que poner de relieve (se) [es] que más vale prevenir;sust.;D.N.M
IHL2;IHL2_2;implementar [una] legislación;det.;D.N.M
IHL2;IHL2_2;son los edificios nuevos [los] que han provocado una fuerte indignación;det.;D.N.M
IHL2;IHL2_2;son los edificios nuevos los que han provocado una fuerte indignación en (el público) [la población];sust.;D.M.
IHL2;IHL2_2;la tecnología moderna (tiene la capacidad) [permite] construir estructuras;ana.;R
IHL2;IHL2_2;el problema no radica en la tecnología, sino [en] que la tecnología;reg.;D.N.M
IHL2;IHL2_2;la tecnología no se (habían) [había] implementado;núm.;D.N.M
IHL2;IHL2_2;es una (foto) [estampa] que nadie quiere sacar;sust.;D.N.M
IHL2;IHL2_2;no queda más remedio que (recogerlo aparte) [analizarlo];sust.;I.L.
IHL2;IHL2_2;y (aplicar) [ejercer] presión;sust.;D.N.M
IHL2;IHL2_2;ejercer presión (a) [sobre] los encargados;reg.;D.N.M
IHL2;IHL2_3;un concepto que ha existido desde [que] los romanos;elip.;D.N.M
IHL2;IHL2_3;un concepto que ha existido desde que los romanos (antiguos) formaron rutas;exce.;D.N.M
IHL2;IHL2_3;los romanos formaron rutas de (comercios) [comercio] con los chinos antiguos;núm.;D.N.M
IHL2;IHL2_3;está vinculada, sin duda, con (el) [la] creciente división internacional del trabajo;gen.;D.N.M
IHL2;IHL2_3;encontrar una manera [de] aprovecharla para que se pueda crear un mundo mejor;reg.;D.N.M
IHL2;IHL2_3;se (destaca) [destacan] dos puntos clave;núm.;
IHL2;IHL2_3;se destacan dos puntos (claves) [clave];núm.;D.N.M
IHL2;IHL2_3;debido al dinero que vino de países más (avanzadas) [avanzados];gen.;
IHL2;IHL2_3;además, la globalización tiene (la) [el] potencial de diversificar;gen.;D.N.M
IHL2;IHL2_3;la globalización tiene el potencial [de] diversificar;reg.;D.N.M
IHL2;IHL2_3;sino (tambíen) [también] los valores que tenemos;ort.;I.L.
IHL2;IHL2_3;proveen la oportunidad [de] compartir recursos e ideas;reg.;D.N.M
IHL2;IHL2_3;para entender el discurso en su (amplio) [amplia] magnitud;gen.;D.N.M
IHL2;IHL2_3;para (indicar) [determinar] si vale la pena;sust.;D.M.
IHL2;IHL2_3;es necesario (que se destaque) [destacar] que, según el Banco Mundial, un gran porcentaje;ana.;R
IHL2;IHL2_3;es fácil entender el argumento de que no ha servido a (los) [algunos] países para nada;det.;I.M.
IHL2;IHL2_3;de hecho, (al primer visto) [a primera vista], parece que ha empeorado su situación económica;gen.;R
IHL2;IHL2_3;(mientras) [por ejemplo,] países como los de Latinoamérica y Rusia;sust.;D.N.M
IHL2;IHL2_3;el (FME) [FMI] afirma que es posible que el crecimiento de la economía;creac.;D.N.M
IHL2;IHL2_3;la globalización, (como) [tal y como] es, no reduce la desigualdad;sint.;R
IHL2;IHL2_3;la globalización, tal y (cómo) [como] es, no reduce la desigualdad;sust.;D.N.M
IHL2;IHL2_3;asegura que los ricos (queden) [se mantengan] ricos;sust.;D.N.M
IHL2;IHL2_3;aunque la globalización tiene (la) [el] potencial;gen.;D.N.M
IHL2;IHL2_3;el potencial [de] hacer que el mundo sea mejor;reg.;D.N.M
IHL2;IHL2_3;hace falta (inovación) [innovación] para reformularla;ort.;D.N.M
IHL2;IHL2_3;todo el mundo [se] pueda beneficiar de ella;pron.;D.N.M
IHL2;IHL2_3;todo el mundo se pueda beneficiar [de ella];elip.;D.N.M
IHL2;IHL2_4;momia descubierta en tumba (pérdida) [perdida] en Egipto;sust.;
IHL2;IHL2_4;y (un) [el] explorador estadounidense Rick O'Connell;det.;
IHL2;IHL2_4;(produjo) [protagonizó] el descubrimiento arqueológico más significativo del siglo XXI;sust.;
IHL2;IHL2_4;uno de los artefactos identificados (de) [en] la tumba junto con otras reliquias;reg.;
IHL2;IHL2_4;en poner pie en la cámara en (milenia) [milenios];creac.;
IHL2;IHL2_4;un grupo de hombres de (américa del norte) [América del Norte];ort.;
IHL2;IHL2_4;un grupo de hombres de América del Norte también (habían) [había] conseguido;núm.;
IHL2;IHL2_4;el museo (de) [del] Cairo ha acordado prestar;det.;
IHL2;IHL2_4;prestar cinco (jarras canopic) [vasos canopos];creac.;
IHL2;IHL2_4;al Museo de Arqueología y Antropología de la (universidad de pensilvania) [Universidad de Pensilvania];ort.;
IHL2;IHL2_4;mientras que la [propia] momia (a su mismo) ha sido trasladada;creac.;
IHL2;IHL2_4;la (Srta) [Srta.] Carnahan, buscadora de la tumba;ort.;
IHL2;IHL2_4;"dijo que [habían visto] palabras que ""advertían de una maldición"" al perturbar la tumba (estaban)";sust.;
IHL2;IHL2_4;(escritos) [escritas] en un libro que fue encontrado bajo una estatua;gen.;
IHL2;IHL2_4;los contenidos se originaron (de) entre el 2500 a. C. y el 2000 a. C.;reg.;
IHL2;IHL2_4;lo que los haría [de] unos 4500 años de edad;reg.;
IHL2;IHL2_4;la teoría de que (queda) [quedan] aún más (tesoro enterrado) [tesoros enterrados];núm.;
IHL2;IHL2_4;acordó (fundar) [financiar] las investigaciones acerca de las pruebas de ADN;sust.;
IHL2;IHL2_4;para identificar (quién era) [a] la persona momificada;ana.;
IHL2;IHL2_4;según los resultados que han publicado (ambos) [tanto] la Universidad (y) [como] los fundadores;creac.;
IHL2;IHL2_4;la momia era el mismísimo (el) sumo sacerdote del faraón, Imhotep;det.;
IHL2;IHL2_4;la momia era [el mismísimo] sumo sacerdote del faraón (a sí mismo), Imhotep;sust.;
IHL2;IHL2_4;(en) el año pasado, se encontraron tres sitios de interés;reg.;
IHL2;IHL2_4;tanto (por) [para] los expertos como los ciudadanos;reg.;
IHL2;IHL2_4;evidencia (del) [de la] antigua ciudad de Hamunaptra;gen.;
IHL2;IHL2_4;para (realizar) [cumplir] su propio deseo de ser el dueño de un casino;sust.;
JTM1;JTM1_1;debe ofrecer direcciones y tareas adecuadas (a) [para] cada una;reg.;D.N.M
JTM1;JTM1_1;la cárcel tiene que ser la pena (para) [de] los crímenes;reg.;D.N.M
JTM1;JTM1_1;la cárcel necesita establecer un reglamento de vida (detalladamente) [muy detallado];sint.;R
JTM1;JTM1_1;por ejemplo, puede fijar [la] hora de levantarse;det.;D.N.M
JTM1;JTM1_1;debe garantizarse más libertad de vida (de) [a] los delincuentes;reg.;D.N.M
JTM1;JTM1_1;condiciones y (hábito) [hábitos] de su vida;núm.;D.N.M
JTM1;JTM1_1;es decir, a (mí) [mi] entender;sust.;D.N.M
JTM1;JTM1_1;estoy de acuerdo con ofrecerles (el) tiempo libre;det.;D.N.M
JTM1;JTM1_1;creo que es importante que actúen según (el) [un] orden;det.;D.N.M
JTM1;JTM1_1;concentrarse (sólo) [solo] en lo que tienen delante;ort.;D.N.M
