participant_ID,text_ID,error,error_type,fb_type
EKE1,EKE1_3,lo (cuál) [cual] conlleva efectos que resultan imposibles de predecir,sust.,I.L.
EKE1,EKE1_3,el aumento de flujos de capital (a) [en] economías crecientes,reg.,D.N.M
EKE1,EKE1_3,lo (cuál) [cual] en algunos casos les permitió crecer,sust.,I.L.
EKE1,EKE1_3,lo cual en algunos casos (los) [les] permitió crecer,pron.,D.M.
EKE1,EKE1_3,"además, (enriquezo) [enriqueció] a las economías que pudieron participar en acuerdos",creac.,D.N.M
EKE1,EKE1_3,pero (aún) [aun] beneficiando a unas economías,sust.,I.L.
EKE1,EKE1_3,dependen de que sean justos los participantes y se (afectan) [ven afectados] por factores,sint.,D.N.M
EKE1,EKE1_3,y las estrategias de (negocios) [negocio],núm.,D.N.M
EKE1,EKE1_3,en partes del mundo donde no (tienen) [hay] poder,sust.,D.N.M
EKE1,EKE1_4,la película no (se trata) [es] meramente (de) una obra de ficción,sust.,D.M.
EKE1,EKE1_4,"descubrieron que el mundo en el que vivían no era genuino, sino que (se trataba de) [era] una",sust.,D.M.
FLL1,FLL1_1,"las tres (R) [erres], que son: reinserción, regeneración y rehabilitación",ort.,D.N.M
FLL1,FLL1_1,pero [yo] estoy de acuerdo con la idea que propone Jero,pron.,D.N.M
FLL1,FLL1_1,"cuando alguien anda en el mal camino, lo más probable es que (acaben) [acabe] en la cárcel",núm.,D.N.M
FLL1,FLL1_1,(el) [lo] más probable es que acabe en la cárcel,det.,D.N.M
FLL1,FLL1_1,porque ha entendido que ha hecho algo malo y (que) quiere salir de la cárcel para vivir una vida,exce.,D.N.M
FLL1,FLL1_1,al entrar en la cárcel muchos [lo] pierden todo,elip.,D.N.M
FLL1,FLL1_1,(dónde) [donde] vivían,sust.,D.N.M
FLL1,FLL1_1,seguramente (que) unos dirán que la cárcel,exce.,D.N.M
FLL1,FLL1_1,(sólo) [solo] sirve para castigar,ort.,D.N.M
FLL1,FLL1_1,al desobedecer (a) las leyes de un país,reg.,D.N.M
FLL1,FLL1_1,cuando (ellas) [estas] quieren,pron.,D.N.M
FLL1,FLL1_1,cuando estas quieren (de nuevo) formar parte de nuestra sociedad [de nuevo],ord.,D.N.M
FLL1,FLL1_1,cuando estas quieren (hacer) [formar] parte de nuestra sociedad de nuevo,sust.,D.N.M
FLL1,FLL1_1,lo que se debería hacer para ayudar [a] los convictos,reg.,D.N.M
FLL1,FLL1_1,invertir más en los programas de formación (profesionales) [profesional],núm.,D.N.M
FLL1,FLL1_1,una ocupación (día a día) [diaria] para no reincidir,ana.,D.M.
FLL1,FLL1_2,¡por mi princesa haré hasta (el) [lo] imposible!,det.,D.N.M
FLL1,FLL1_2,a fin de (mostrarle) [mostrar] su amor por la linda princesa,pron.,D.N.M
FLL1,FLL1_2,era el (más bonito) diamante [más bonito] del mundo,ord.,D.N.M
FLL1,FLL1_2,buscaba una manera de robarlo (en) [de] la Sagrada Familia,reg.,D.N.M
FLL1,FLL1_2,Lord James y el (caballerizo) [caballero] Felipe,sust.,D.N.M
FLL1,FLL1_2,"(erase) [érase] una vez, hace mucho tiempo, en Barcelona",ort.,D.N.M
FLL1,FLL1_2,"Lord James, (sólo) [solo] quería casarse con la princesa para tener más poder",ort.,I.L.
FLL1,FLL1_2,"es que cada día, hora y (minutos) [minuto] estoy pensando en ella",núm.,D.N.M
FLL1,FLL1_2,"pero vas a tener que irte [rápido], porque extrañas criaturas pueden aparecer",elip.,D.N.M
FLL1,FLL1_2,entró en las cloacas [que estaban] por la plaza Cataluña,elip.,D.N.M
FLL1,FLL1_2,su miedo (de) [a] la oscuridad,reg.,D.N.M
FLL1,FLL1_2,ella estaba sentada en el (collumpio) [columpio] del gran jardín,ort.,None
FLL1,FLL1_3,las riquezas y las repercusiones que (tuvó) [tuvo] la Revolución Industrial,ort.,I.L.
FLL1,FLL1_3,(y) [e] incluir a los estudiantes de economía,ort.,D.N.M
FLL1,FLL1_3,(suma) [resume] bien mi punto de vista sobre la globalización,sust. ,D.N.M
FLL1,FLL1_3,una quinta parte de la humanidad vive con ingresos de menos de un dólar (cada) [al] día,sust.,R
FLL1,FLL1_3,necesitó más de un siglo en Alemania para (conseguirlo) [ser implementada],sust.,D.N.M
FLL1,FLL1_3,una quinta parte de la humanidad vive con [ingresos de] menos de un dólar (como ingreso) al día,ord.,R
FLL1,FLL1_3,y es (eso) [esa] la invitación,gen.,D.N.M
FLL1,FLL1_3,ella hace referencia (al constato) [a la constatación] del Banco Mundial,creac.,D.N.M
FLL1,FLL1_3,(la) [el] FMI ha constatado las repercusiones económicas y políticas,gen.,D.N.M
FLL1,FLL1_3,la conferenciante ha tratado (del) [el] tema de la globalización,reg.,D.M.
FLL1,FLL1_3,evocando [tanto] los puntos negativos que tiene la globalización (tanto) como los puntos positivos,ord.,D.N.M
FLL1,FLL1_3,evocando tanto los puntos negativos que (produce) [tiene] la globalización como los puntos positivos,sust.,D.N.M
FLL1,FLL1_3,la constatación del Banco Mundial [de] que hoy en día una quinta parte de la humanidad,reg.,D.N.M
FLL1,FLL1_3,una quinta parte de la humanidad vive con ingresos de menos de un (dollar) [dólar] al día,ort.,D.N.M
FLL1,FLL1_3,su crecimiento económico no ha podido seguir (la aumentación demográfica) [el aumento demográfico],sust.,D.N.M
FLL1,FLL1_3,(producieron) [produjeron] graves consecuencias económicas,creac.,D.N.M
FLL1,FLL1_3,ha llevado [a] la globalización hasta un punto de exuberancia irracional,reg.,D.N.M
FLL1,FLL1_3,no nos permite conocer las causas ni las repercusiones sobre la economía (real) [reales],núm.,D.N.M
FLL1,FLL1_3,necesitó más de un siglo (a) [en] Alemania,reg.,D.N.M
FLL1,FLL1_3,"la globalización, que no es ni (bien) [buena] ni mala",sust.,D.N.M
FLL1,FLL1_3,"la globalización, que no es ni buena ni (malo) [mala]",gen.,D.N.M
FLL1,FLL1_3,hay que (modelarlo) [modelarla] políticamente,gen.,D.N.M
FLL1,FLL1_3,"(no obstante) [más aún], el FMI también puede desempeñar un papel importante",sust.,D.N.M
FLL1,FLL1_3,"no obstante, (la) [el] FMI también puede desempeñar un papel importante",gen.,D.N.M
FLL1,FLL1_3,"no obstante, el FMI [también] puede desempeñar un papel importante",elip.,D.N.M
FLL1,FLL1_3,nuestro mundo (en el que vivimos),exce.,D.M.
FLL1,FLL1_4,considerado como un delito (de) [por] parte del profesor,reg.,D.N.M
FLL1,FLL1_4,puso en práctica (todas) [todos] los descubrimientos que durante años había hecho,gen.,I.L.
FLL1,FLL1_4,será (retrógrado) [destituido] del personal docente,sust. ,D.N.M
FLL1,FLL1_4,tanto el personal de (la) limpieza,det.,None
FLL1,FLL1_4,"(el) [al] niño lo han llamado ""Pinocho"" a causa del cuento",reg.,D.N.M
FLL1,FLL1_4,este niño de madera que fue (quitado) [arrancado] de su padre,sust.,D.N.M
FLL1,FLL1_4,para que devolvieran (el) [al] pobre niño a su padre,reg.,D.M.
FLL1,FLL1_4,lo que quería de todo (su) corazón el profesor Juan Guiseppe,det.,None
FLL1,FLL1_4,se convirtió en un (verdadero) chico [de verdad],sust.,D.N.M
FLL1,FLL1_4,(es por eso) [por lo] que en un momento de delirio,ana.,R
FLL1,FLL1_4,porque el (presupuesto) [supuesto] padre,sust.,D.N.M
FLL1,FLL1_4,el supuesto padre (no) fue declarado (capaz) [incapaz] de educar correctamente a un niño,ana.,R
FLL1,FLL1_4,según las respuestas que nos (daron) [dieron],creac.,I.M.
FLL1,FLL1_4,en (la) [una] red social bien conocida por los jóvenes: Instagram,det.,R
FLL1,FLL1_4,en una red social (muy) bien conocida por los jóvenes: Instagram,exce.,R
FLL1,FLL1_4,"(sin embargo) [de hecho], ejercieron presión sobre los asistentes sociales",sust.,I.M.
FLL1,FLL1_4,(que vivieran) [y permitirles así vivir] como una verdadera familia,sint.,R
ICE1,ICE1_1,claro que esto se hace (de manera parcial) [parcialmente] con castigos,ana.,D.M.
ICE1,ICE1_1,como quitar la libertad (de) [a] los presos,reg.,D.N.M
ICE1,ICE1_1,la rehabilitación y la integración no son (sólo) [solo] responsabilidad del sistema penitenciario,ort.,D.N.M
ICE1,ICE1_1,"un preso puede ser condenado [desde] por un delito menor, como la posesión de drogas, hasta por",reg.,D.N.M
ICE1,ICE1_1,se puede decir que la cárcel (sólo) [solo] debe servir como castigo para quienes cometen delitos,ort.,D.N.M
ICE1,ICE1_1,y para intentar evitar que vuelvan a cometer (sus) delitos,exce.,D.N.M
ICE1,ICE1_1,"una cárcel debería disuadir a los delincuentes, además de rehabilitarlos, pero parece que no (hacen) [hace] ni lo uno ni lo otro",núm.,D.M.
ICE1,ICE1_1,artículos afirman que (sólo) [solo] el 20% de los presos reinciden,ort.,D.N.M
ICE1,ICE1_1,sugiere que el sistema actual no funciona y [que] hay que abordar los problemas subyacentes,elip.,D.N.M
ICE1,ICE1_2,hasta (otras) [otros] más graves como el cáncer de piel y las cataratas,gen.,I.L.
ICE1,ICE1_2,como demuestra el éxito del Protocolo de Montreal en (reparar) [la reparación de] la capa de ozono,sint.,R
ICE1,ICE1_2,"en la actualidad, puede resultar un poco difícil (encontra) [encontrar] buenas noticias",creac.,None
ICE1,ICE1_2,y dañen tanto (al) [el] planeta como a todos los seres vivos,reg.,D.N.M
ICE1,ICE1_2,"el Protocolo de Montreal, (lo que es) un acuerdo internacional",exce.,D.N.M
ICE1,ICE1_2,que permiten que (estes) [estos] rayos nocivos lleguen hasta nosotros,creac.,I.M.
ICE1,ICE1_2,desde dilemas (pequeñas) [pequeños],gen.,D.M.
ICE1,ICE1_2,desde (dilemas) [problemas] pequeños,sust.,I.M.
ICE1,ICE1_2,lo que demuestra aún más el [extenso] éxito (extenso) provocado por el protocolo,ord.,D.N.M
ICE1,ICE1_2,para poder disfrutar de (nuestra) [nuestro] planeta el mayor tiempo posible,gen.,I.L.
ICE1,ICE1_3,enseñanza (público) [pública] universal,gen.,D.N.M
ICE1,ICE1_3,y [no] hacen nada para disminuir la tasa de pobreza,elip.,D.N.M
ICE1,ICE1_3,se puede (encontra) [encontrar] fruta que no esté de temporada,creac.,D.N.M
ICE1,ICE1_3,hacer negocios con personas (quienes) [que] quizás estén en el otro lado del mundo,pron.,D.N.M
ICE1,ICE1_3,mientras (tanto) [que] las personas más ricas,sust.,D.N.M
ICE1,ICE1_3,"en cuanto [a] la pobreza, tenemos que hacer algo ahora",reg.,D.N.M
ICE1,ICE1_3,con las nuevas (tecnologias) [tecnologías],ort.,D.N.M
ICE1,ICE1_3,¿pero ha realmente mejorado las vidas de (las personas del) [todo el] mundo?,ana.,None
ICE1,ICE1_3,que no esté de temporada en (su) [el propio] país,sint.,D.N.M
ICE1,ICE1_3,pero estas (cosas) [comodidades] solo benefician a las personas que tienen dinero,sust.,I.M.
ICE1,ICE1_3,que se puede ver (a través del) [en el] mundo entero,reg.,D.N.M
ICE1,ICE1_3,el mismo nivel de (crecimienta) [crecimiento] que ha alcanzado la población,creac.,D.N.M
ICE1,ICE1_3,que ha alcanzado la (demográfica) [población],sust.,D.N.M
ICE1,ICE1_3,han ocurrido (varios) [varias] crisis (financieros) [financieras],gen.,D.N.M
ICE1,ICE1_3,han ocurrido varias (crises) [crisis] financieras,creac.,D.N.M
ICE1,ICE1_3,la globalización ha (provocado) [dado lugar a la] enseñanza pública universal,sint.,D.N.M
ICE1,ICE1_3,esto tardó más de un siglo (para) [en] hacerse realidad,reg.,D.N.M
ICE1,ICE1_3,ha cambiado completamente la (economia) [economía] del mundo,ort.,D.N.M
ICE1,ICE1_3,para combatir (contra) problemas tales como la pobreza,reg.,D.N.M
ICE1,ICE1_4,"en este (punto) [momento], todo lo que se puede hacer es esperar",sust.,D.N.M
ICE1,ICE1_4,hemos contratado a (las mejores personas) [los mejores profesionales] y pescadores,sust.,R
ICE1,ICE1_4,(que ha sido nombrada como) [llamada] Chrissie Watkins,ana.,I.M.
ICE1,ICE1_4,la primera fatalidad vino en (la) forma de una joven nadadora,det.,D.N.M
ICE1,ICE1_4,una joven (bañadora) [nadadora],sust.,D.N.M
ICE1,ICE1_4,ahora se ha descubierto que esta mentira fue (proporcionada) [elucubrada] por el propio alcalde,sust.,D.N.M
ICE1,ICE1_4,la víctima era un niño (joven),exce.,I.M.
ICE1,ICE1_4,cuando ocurrió la [brutal] tragedia (brutal),ord.,D.N.M
IDE1,IDE1_1,el 35% de los (antiguos presos) [exconvictos] acaban en la cárcel de nuevo,ana.,D.N.M
IDE1,IDE1_1,es normal compadecerse (con) [de] ellos,reg.,D.N.M
IDE1,IDE1_1,tenemos que ponernos en su piel (detrás de los barrotes reforzados) [tras las rejas],ana.,D.M.
IDE1,IDE1_1,acaban en la cárcel de nuevo (dentro de) [al cabo de] dos años,sust.,D.M.
IDE1,IDE1_1,no todo el mundo ha recibido el mismo apoyo estatal desde la infancia (y) [ni] ha podido aprovechar,sust.,D.N.M
IDE1,IDE1_1,para (que se reduzca) [reducir] la posibilidad de reincidencia y (dé) [dar] impulso a su aportación,ana.,D.M.
IDE1,IDE1_1,pero no podríamos por culpa (del expediente) [de los antecedentes penales],sint.,D.M.
IDE1,IDE1_1,si no realizamos cambios (al) [en el] sistema penitenciario,reg.,None
IDE1,IDE1_1,¿qué es lo que querríamos [que ocurriese] después de cumplir una condena?,elip.,R
IDE1,IDE1_1,como componente integral que normalice la vida de los (antiguos presos) [exconvictos],ana.,D.N.M
IDE1,IDE1_1,querríamos la oportunidad de volver a vivir como (persona libre) [personas libres] y evitar,núm.,D.N.M
IDE1,IDE1_1,"es necesario, lógico y (no difícil) [fácil] de implementar",ana.,D.N.M
IDE1,IDE1_1,retratándola como [fruto de] un mundo intrínsecamente de gente o buena o malvada,esp.,R
IDE1,IDE1_1,"en realidad, el verdadero castigo les (depara) [espera] a la hora de salir",sust.,D.M.
IDE1,IDE1_1,a pesar de que una de las razones principales (por el) [del] sistema penitenciario es el castigo,reg.,D.N.M
IDE1,IDE1_1,si el objetivo de su cautiverio es (para) propiciar un mundo seguro,reg.,D.N.M
IDE1,IDE1_1,(seguramente) es imprescindible que se forme a los presos,exce.,I.M.
IDE1,IDE1_1,no hay que buscar lejos para encontrar relatos reales que (comprueban) [corroboran] que el sistema,sust.,D.N.M
IDE1,IDE1_1,es hora de reformar el [cruel] proceso (cruel) que indebidamente exacerba el problema,ord.,D.N.M
IDE1,IDE1_1,un mundo intrínsecamente de (o) gente [o] buena o malvada,ord.,D.N.M
IDE1,IDE1_1,un mundo intrínsecamente de gente o buena o (gente) malvada,exce.,D.N.M
IDE1,IDE1_1,no todo el mundo ha recibido el mismo apoyo estatal (de) [desde] la infancia,reg.,D.N.M
IDE1,IDE1_1,no todo el mundo ha recibido el mismo apoyo estatal desde [la] infancia,det.,D.N.M
IDE1,IDE1_1,suponiendo que hubiéramos asumido [nuestra] responsabilidad,det.,D.N.M
IDE1,IDE1_1,en la medida de (los) [lo] posible,núm.,D.N.M
IDE1,IDE1_1,(entrar) [empezar] en una profesión por primera vez,sust.,D.N.M
IDE1,IDE1_1,si no (realizamos) [implementamos] cambios en el sistema penitenciario,sust.,D.M.
IDE1,IDE1_2,por el bien (de) tanto [de] los isleños como [de] la civilización moderna,ord.,D.N.M
IDE1,IDE1_2,hemos de mantenernos (alertas) [alerta],núm.,D.N.M
IDE1,IDE1_2,darían lugar a escaseces de productos (impresindibles) [imprescindibles],creac.,None
IDE1,IDE1_2,la luz solar destinada (para) [a] nuestro planeta,reg.,D.N.M
IDE1,IDE1_2,no había nada de (qué) [que] preocuparse,sust.,I.L.
IDE1,IDE1_2,la ceniza y el peligro en la zona (daría) [darían] lugar a escaseces de productos imprescindibles,núm.,D.M.
IDE1,IDE1_2,consecuencias que podría desencadenar semejante erupción (serían sin precedentes) [no tendrían precedente],creac.,D.M.
IDE1,IDE1_2,"en retrospectiva, [no obstante], no había nada de que preocuparse",elip.,D.N.M
IDE1,IDE1_2,para los gobiernos (a lo largo del) [de todo el] mundo,sust.,D.M.
IDE1,IDE1_2,la posibilidad de tener que (abondonar) [abandonar] su tierra natal,creac.,I.L.
IDE1,IDE1_2,una verdadera amenaza económica de la (la) cual las administraciones mundiales,exce.,None
IDE1,IDE1_2,Tambora es una (colosal) caldera [colosal],ord.,D.M.
IDE1,IDE1_2,que la población de Java (tanto) venera [tanto] como teme,ord.,D.N.M
IDE1,IDE1_2,es el hogar del Estrecho de (Malacca) [Malaca],ort.,D.N.M
IDE1,IDE1_2,incluso la remota posibilidad de que entrara en erupción atenta (con) [contra] la organización social,reg.,D.N.M
IDE1,IDE1_2,es un proceso económico que subyace [tras] el funcionamiento del mundo moderno,reg.,D.N.M
IDE1,IDE1_2,e incluso superar los escollos que (intentan) [podrían] pararlo,sust.,I.M.
IDE1,IDE1_2,la caldera arrojaría (impensables) magnitudes [impensables],ord.,D.N.M
IDE1,IDE1_2,magnitudes impensables (del) [de] dióxido de azufre,det.,D.N.M
IDE1,IDE1_2,refleja la luz [solar] destinada a nuestro planeta (proveniente del sol),esp.,D.N.M
IDE1,IDE1_2,a pesar de que el resultado (antecitado) [antedicho] enfriaría el planeta,sust.,D.N.M
IDE1,IDE1_3,los entresijos de la globalización son tan (complejas) [complejos],gen.,D.N.M
IDE1,IDE1_3,"es más, nuestro [vibrante] estilo de vida (vibrante)",ord.,D.N.M
IDE1,IDE1_3,"es más, nuestro (vibrante) [exuberante] estilo de vida",sust.,D.N.M
IDE1,IDE1_3,una pasmosa reducción de (lo que es) la lacra de la pobreza,exce.,D.M.
IDE1,IDE1_3,una pasmosa reducción (en) [de] la lacra de la pobreza,reg.,D.N.M
IDE1,IDE1_3,una de las razones clave (por) [de] la crisis de 1982 en Latinoamérica,reg.,D.N.M
IDE1,IDE1_3,"de hecho, (desde) [ya] hace varios siglos [que] los seres humanos intercambian bienes",sust.,R
IDE1,IDE1_3,(hacia) [en] los países emergentes,reg.,D.N.M
IDE1,IDE1_3,en (las que están) [los países] emergentes,sust.,R
IDE1,IDE1_3,los mercados libres han dirigido monumentales flujos de dinero (del) [de] occidente al sur global,det.,D.N.M
IDE1,IDE1_3,nuestro exuberante estilo de vida [se] aprovecha [de] la riqueza y diversidad que las culturas,sust.,D.N.M
IDE1,IDE1_3,"culturas africanas, asiáticas y (suramericánas) [sudamericanas]",ort.,I.L.
IDE1,IDE1_3,ya habían acontecido (semajantes) [semejantes] catástrofes económicas antes,creac.,D.N.M
IDE1,IDE1_3,en el que los EE. UU. (mantenía) [mantenían] una de las tasas arancelarias más elevadas,núm.,D.N.M
IDE1,IDE1_3,para financiar sus (fínes) [fines] políticos bajo el modelo ISI,ort.,I.L.
IDE1,IDE1_4,ya que no tenía ninguna otra manera (como para) [de] huir,ana.,D.N.M
IDE1,IDE1_4,cinco cadáveres despedazados fueron descubiertos en el sótano de (éste) [este],ort.,I.L.
IDE1,IDE1_4,ya hace más de un mes (desde) que fue reportada como desaparecida,reg.,D.N.M
IDE1,IDE1_4,"David González, el exprofesor que la (mantuvo) [tuvo] en cautiverio",sust.,I.L.
IDE1,IDE1_4,(aunque) todo transcurrió en un instante [y] Joel no volvería a ver a su hijastra durante el mes,sust.,I.M.
IDE1,IDE1_4,en las afueras de la [deteriorada] aldea (deteriorada) de Silver Lake,ord.,D.M.
IDE1,IDE1_4,paseaba a su perro por el bosque (por) [en] la mañana,reg.,D.M.
IDE1,IDE1_4,"David González, el (ex-profesor) [exprofesor] que la tuvo en cautiverio",ort.,D.M.
IDE1,IDE1_4,con una hacha hincada en el centro (de su) [del] pecho,det.,D.N.M
IDE1,IDE1_4,"de la nada, David (se) le agarró el arma y le tapó la boca con la mano",pron.,D.N.M
IDE1,IDE1_4,llevándola a rastras a un arbusto que se camuflaba (con) [en] el bosque,reg.,D.N.M
IDE1,IDE1_4,sé que debería haber (gritado de socorro) [pedido socorro],creac.,D.M.
IDG1,IDG1_1,hay reportajes inquietantes (del) [sobre el] abuso de los derechos humanos,reg.,D.N.M
IDG1,IDG1_1,las clases en la cárcel les mostraron por primera vez que tenían más (competencias) [habilidades],sust. ,D.N.M
IDG1,IDG1_1,"en España, la pena es la (perdida) [pérdida] de libertad en una cárcel",sust.,D.N.M
IDG1,IDG1_1,denuncias de (maltratamiento) [maltrato] y fuerza excesiva hacia los prisioneros,sust.,D.N.M
IDG1,IDG1_1,no [en] la rehabilitación,reg.,D.N.M
IDG1,IDG1_1,se puede decir que los intentos no merecen un (tratamiento) [trato] especial,sust.,D.N.M
IDG1,IDG1_1,"el sistema penal se concentra demasiado en el castigo, no [en] la rehabilitación y la reinserción",reg.,D.N.M
IDG1,IDG1_1,"la tasa de reincidencia es (el) [del] 76,6% de los prisioneros en cinco años",reg.,D.N.M
IDG1,IDG1_1,los criminales sufren de [una] enfermedad mental,det.,D.N.M
IDG1,IDG1_1,las ventajas económicas de las clases superan mucho (la cuesta) [el coste] de penas largas,sust.,D.N.M
IDG1,IDG1_1,uno de los objetivos de la cárcel es disuadir [a] los criminales,reg.,D.N.M
IDG1,IDG1_1,"el sistema de detención debe ser reformado, con un enfoque (de) [en] la rehabilitación",reg.,D.N.M
IDG1,IDG1_1,"el sistema de detención debe ser reformado, con un enfoque en [la] rehabilitación",det.,D.N.M
IDG1,IDG1_1,el sistema (enfoque) [se enfoca] demasiado en el castigo,sust.,D.N.M
IDG1,IDG1_1,"(en primero) [en primer lugar], creo que las cárceles no funcionan",creac.,None
IDG1,IDG1_1,"aproximadamente el 31,6% de [los] prisioneros vuelven a prisión",det.,D.N.M
IDG1,IDG1_1,pero (es) [está] claro que no es efectivo,sust.,D.N.M
IDG1,IDG1_1,"aún después de una pena de prisión, mucha gente (comité) [comete] otros delitos",sust.,D.N.M
IDG1,IDG1_1,"aún después de una pena de prisión, mucha gente comete (otras ofensas) [otros delitos]",sust.,D.N.M
IDG1,IDG1_1,"sin embargo, las estadísticas no lo (acuerdan) [respaldan]",sust.,D.N.M
IDG1,IDG1_1,"sin embargo, las estadísticas no [lo] respaldan",pron.,D.N.M
IDG1,IDG1_1,"la tasa de reincidencia es del 76,6% de [los] prisioneros en cinco años",det.,D.N.M
IDG1,IDG1_1,la tasa de reincidencia en Noruega es solamente [de] un 20%,reg.,D.N.M
IDG1,IDG1_1,(y) [hecho que] ha sido atribuido a su sistema de cárceles más humano,sint.,R
IDG1,IDG1_1,es necesario recordar que los internos son (todavía) [también] seres humanos,sust.,D.N.M
IDG1,IDG1_1,publicó un reportaje inquietante sobre el [importante] número (importante) de denuncias,ord.,D.N.M
IDG1,IDG1_1,algunos dirían que los internos no merecen un (tratamiento) [trato] amable,sust.,D.N.M
IDG1,IDG1_1,"pero no es justo, ni (correlacionado) [conforme] a la ley española",sust.,D.N.M
IDG1,IDG1_1,hay que asegurar que los derechos humanos de los prisioneros sean (respectados) [respetados],creac.,D.N.M
IDG1,IDG1_1,"en Noruega, donde el sistema (enfoque) [se enfoca] más en la rehabilitación",sust.,D.N.M
IDG1,IDG1_1,el 40% de los prisioneros que (eran) [estaban] en paro antes de ir a la cárcel,sust.,D.N.M
IDG1,IDG1_2,es una señal triste (de la futura) [del futuro] para las morsas,gen.,I.L.
IDG1,IDG1_2,Thor fue la tercera morsa (al) [en] Reino Unido en los últimos años,reg.,D.N.M
IDG1,IDG1_2,una vez que los residentes hubieron descubierto [a] Thor,reg.,D.M.
IDG1,IDG1_2,las fotos son realmente (impresivas) [impresionantes],sust.,I.M.
IDG1,IDG1_2,"(un mamífero marino enorme) [mamíferos marinos enormes], las morsas pueden alcanzar",núm.,D.N.M
IDG1,IDG1_2,Thor dio la bienvenida al 2023 con sus nuevos amigos en Scarborough mientras (que) recuperaba,sust.,D.M.
IDG1,IDG1_2,tenemos que extender a toda la naturaleza el respeto que (el público británico) [la población británica],sust.,R
IDG1,IDG1_2,tenemos que extender a toda la naturaleza el (respecto) [respeto] que la población británica,sust.,I.L.
IDG1,IDG1_2,la pregunta [es]: ¿dónde lo veremos la próxima vez?,elip.,D.N.M
IDG1,IDG1_2,todo el mundo fue respetuoso e intentó (a) no asustar a la morsa,reg.,D.N.M
IDG1,IDG1_2,"al día siguiente, estaba (listo) [lista]",gen.,D.M.
IDG1,IDG1_2,mientras recuperaba (su fortitud) [sus fuerzas],sust.,R
IDG1,IDG1_2,todo el mundo (estuvo) [fue] respetuoso e intentó no asustar a la morsa,sust.,D.N.M
IDG1,IDG1_2,incluyendo no solo las montañas del altiplano (escocesa) [escocés],gen.,I.M.
IDG1,IDG1_2,incluyendo no solo las montañas del altiplano escocés (ni) [y] los ondulados páramos de Dorset,sust.,D.N.M
IDG1,IDG1_2,y los [ondulados] páramos (ondulados) de Dorset,ord.,D.M.
IDG1,IDG1_2,los animales con quienes compartimos la (tierra) [Tierra],sust.,D.M.
IDG1,IDG1_2,las morsas pueden alcanzar (a) los 2000 kg,reg.,D.N.M
IDG1,IDG1_2,las morsas pueden alcanzar [los] 2000 kg,det.,D.N.M
IDG1,IDG1_2,"viven entre 20 y 30 años, generalmente en el (Árctico) [Ártico]",ort.,I.L.
IDG1,IDG1_2,"donde la morsa, llamada Thor, pasó la víspera (del) [de] Año Nuevo",det.,D.N.M
IDG1,IDG1_2,¡No es exactamente un oasis (árctico) [ártico]!,ort.,I.N.L.
IDG1,IDG1_2,siguiendo los consejos de organizaciones que (proyectan) [protegen] la naturaleza marina,sust.,D.M.
IDG1,IDG1_2,todo el mundo fue (respectuoso) [respetuoso] e intentó no asustar a la morsa,creac.,I.L.
IDG1,IDG1_2,todo el mundo fue respetuoso e intentó no (dar miedo) [asustar] a la morsa,sust.,R
IDG1,IDG1_2,"para mantener la tranquilidad de Thor, el (consejo) [ayuntamiento] anuló los fuegos artificiales",sust.,I.M.
IDG1,IDG1_2,"al frente, una morsa enorme durmiendo, sin (sabiendo) [saber] la importancia que tiene de repente",sust.,D.N.M
IDG1,IDG1_2,"(el) [al] día siguiente, estaba lista",reg.,D.N.M
IDG1,IDG1_2,y por la noche del (primer) [primero] de enero,sust.,D.N.M
IDG1,IDG1_2,[a] donde llegó dos días después,reg.,D.N.M
IDG1,IDG1_2,el cambio climático es responsable (por) [de que] las morsas se encuentren lejos de su entorno,reg.,D.N.M
IDG1,IDG1_2,es responsable de que las morsas [se encuentren] lejos de su entorno natural,elip.,D.N.M
IDG1,IDG1_2,es (un) [una] señal triste del futuro para las morsas,gen.,I.M.
IDG1,IDG1_3,"como resultado, no tendremos paz mientras (que) la globalización contribuya a la pobreza",sust.,D.N.M
IDG1,IDG1_3,sino que [es] un proceso que la comunidad global debe utilizar,elip.,D.N.M
IDG1,IDG1_3,"cita un estudio sobre las crisis en América Latina, Asia y (Rúsia) [Rusia]",ort.,I.L.
IDG1,IDG1_3,no creo que la globalización sea la única causa de la pobreza ni [de] las crisis económicas,reg.,D.N.M
IDG1,IDG1_3,uno de los asuntos más importantes en (nuestra) [la] sociedad actual,det.,D.N.M
IDG1,IDG1_3,"en general, se define como un proceso de (aumentar) [aumento de] las divisiones en el mundo",sint.,R
IDG1,IDG1_3,"o sea, el mundo (se pone) [establece] más (conectado de manera financiera) [conexiones financieras]",ana.,D.N.M
IDG1,IDG1_3,"en primer lugar, la (habladora) [conferenciante] no cree que la globalización",sust.,D.N.M
IDG1,IDG1_3,no cree que la globalización (sea sin) [esté exenta de] efectos negativos,creac.,R
IDG1,IDG1_3,irán a los países donde los sueldos son más bajos y las reglas son menos (serveras) [severas],creac.,D.N.M
IDG1,IDG1_3,la (habladora) [conferenciante] utiliza este estudio para dar importancia a su conclusión,sust.,I.L.
IDG1,IDG1_3,"la globalización no es (algo del diablo) [diabólica], pero tiene riesgos",ana.,R
IDG1,IDG1_3,"(en) [a] modo de conclusión, no creo que la globalización sea la única causa de la pobreza",reg.,D.N.M
